,Name,DepTime,ArrTime,NetDuration,Stops,DepartureLoc,ArrivalLoc,Varient,Price
0,IndiGo,13:00,15:35,2h 35m,Non Stop,New Delhi,Bangalore,6E-5186,"8,159"
1,IndiGo,08:20,11:00,2h 40m,Non Stop,New Delhi,Bangalore,6E-308,"8,159"
2,Go First,05:50,08:35,2h 45m,Non Stop,New Delhi,Bangalore,G8-113,"8,159"
3,IndiGo,05:50,08:35,2h 45m,Non Stop,New Delhi,Bangalore,6E-6612,"8,159"
4,IndiGo,02:25,05:15,2h 50m,Non Stop,New Delhi,Bangalore,6E-5036,"8,159"
5,IndiGo,22:55,01:45,2h 50m,Non Stop,New Delhi,Bangalore,6E-6565,"8,159"
6,SpiceJet,06:05,09:00,2h 55m,Non Stop,New Delhi,Bangalore,SG-191,"8,159"
7,IndiGo,06:55,09:50,2h 55m,Non Stop,New Delhi,Bangalore,6E-5009,"8,159"
8,IndiGo,15:20,18:15,2h 55m,Non Stop,New Delhi,Bangalore,6E-781,"8,159"
9,Go First,16:45,21:35,4h 50m,1 Stop,New Delhi,Bangalore,G8-2513/242,"8,159"
10,Go First,16:00,20:55,4h 55m,1 Stop,New Delhi,Bangalore,G8-406/408,"8,159"
11,Go First,02:40,07:45,5h 05m,1 Stop,New Delhi,Bangalore,G8-2501/317,"8,159"
12,IndiGo,12:45,17:55,5h 10m,1 Stop,New Delhi,Bangalore,6E-2004/6319,"8,159"
13,Go First,16:45,22:20,5h 35m,1 Stop,New Delhi,Bangalore,G8-717/804,"8,159"
14,Go First,08:35,14:20,5h 45m,1 Stop,New Delhi,Bangalore,G8-1404/404,"8,159"
15,Go First,18:20,00:10,5h 50m,1 Stop,New Delhi,Bangalore,G8-171/284,"8,159"
16,Go First,15:45,21:45,6h 00m,1 Stop,New Delhi,Bangalore,G8-392/398,"8,159"
17,IndiGo,17:55,23:55,6h 00m,1 Stop,New Delhi,Bangalore,6E-2143/103,"8,159"
18,IndiGo,12:45,19:20,6h 35m,1 Stop,New Delhi,Bangalore,6E-2004/6417,"8,159"
19,IndiGo,23:20,06:05,6h 45m,1 Stop,New Delhi,Bangalore,6E-147/6336,"8,159"
20,Go First,16:45,00:10,7h 25m,1 Stop,New Delhi,Bangalore,G8-2513/284,"8,159"
21,SpiceJet,09:20,16:50,7h 30m,1 Stop,New Delhi,Bangalore,SG-8185/538,"8,159"
22,IndiGo,01:50,09:30,7h 40m,1 Stop,New Delhi,Bangalore,6E-2325/151,"8,159"
23,Go First,07:00,14:45,7h 45m,1 Stop,New Delhi,Bangalore,G8-334/383,"8,159"
24,Go First,09:15,17:25,8h 10m,1 Stop,New Delhi,Bangalore,G8-2509/806,"8,159"
25,IndiGo,15:00,23:40,8h 40m,1 Stop,New Delhi,Bangalore,6E-2187/6505,"8,159"
26,IndiGo,17:55,02:35,8h 40m,1 Stop,New Delhi,Bangalore,6E-2143/284,"8,159"
27,SpiceJet,15:10,23:55,8h 45m,1 Stop,New Delhi,Bangalore,SG-957/325,"8,159"
28,SpiceJet,11:55,21:00,9h 05m,1 Stop,New Delhi,Bangalore,SG-8361/321,"8,159"
29,SpiceJet,09:35,20:40,11h 05m,1 Stop,New Delhi,Bangalore,SG-724/767,"8,159"
30,SpiceJet,11:55,23:55,12h 00m,1 Stop,New Delhi,Bangalore,SG-8171/325,"8,159"
31,SpiceJet,19:30,08:25,12h 55m,1 Stop,New Delhi,Bangalore,SG-8254/516,"8,159"
32,SpiceJet,18:25,08:25,14h 00m,1 Stop,New Delhi,Bangalore,SG-8251/516,"8,159"
33,SpiceJet,18:25,09:00,14h 35m,1 Stop,New Delhi,Bangalore,SG-8103/3028,"8,159"
34,SpiceJet,07:05,08:25,25h 20m,1 Stop,New Delhi,Bangalore,SG-8263/516,"8,159"
35,Air India,06:10,08:55,2h 45m,Non Stop,New Delhi,Bangalore,AI-803,"8,160"
36,Vistara,06:15,09:00,2h 45m,Non Stop,New Delhi,Bangalore,UK-811,"8,160"
37,Air Asia,15:30,20:40,5h 10m,1 Stop,New Delhi,Bangalore,I5-768/1427,"8,346"
38,Air Asia,10:40,16:25,5h 45m,1 Stop,New Delhi,Bangalore,I5-552/1455,"8,346"
39,Air Asia,16:15,22:25,6h 10m,2 Stop(s),New Delhi,Bangalore,I5-713/1231,"8,346"
40,Air Asia,06:05,13:00,6h 55m,1 Stop,New Delhi,Bangalore,I5-711/1453,"8,346"
41,Air Asia,08:10,10:40,2h 30m,Non Stop,New Delhi,Bangalore,I5-740,"8,403"
42,Air Asia,09:35,12:25,2h 50m,Non Stop,New Delhi,Bangalore,I5-1529,"8,403"
43,Air Asia,21:40,00:30,2h 50m,Non Stop,New Delhi,Bangalore,I5-1732,"8,403"
44,IndiGo,09:15,11:55,2h 40m,Non Stop,New Delhi,Bangalore,6E-6827,"8,632"
45,Air Asia,21:00,23:50,2h 50m,Non Stop,New Delhi,Bangalore,I5-721,"8,685"
46,IndiGo,08:30,15:30,7h 00m,1 Stop,New Delhi,Bangalore,6E-2769/629,"8,763"
47,Air India,13:30,16:15,2h 45m,Non Stop,New Delhi,Bangalore,AI-502,"9,210"
48,IndiGo,21:30,00:15,2h 45m,Non Stop,New Delhi,Bangalore,6E-2131,"9,262"
49,IndiGo,13:10,18:00,4h 50m,1 Stop,New Delhi,Bangalore,6E-6191/6754,"9,367"
50,IndiGo,21:05,02:35,5h 30m,1 Stop,New Delhi,Bangalore,6E-671/284,"9,367"
51,IndiGo,06:40,13:10,6h 30m,1 Stop,New Delhi,Bangalore,6E-2331/827,"9,367"
52,IndiGo,11:15,18:00,6h 45m,1 Stop,New Delhi,Bangalore,6E-6022/6754,"9,367"
53,IndiGo,13:35,20:40,7h 05m,1 Stop,New Delhi,Bangalore,6E-972/6055,"9,367"
54,IndiGo,11:15,16:30,5h 15m,1 Stop,New Delhi,Bangalore,6E-2003/356,"9,734"
55,IndiGo,11:30,14:15,2h 45m,Non Stop,New Delhi,Bangalore,6E-2188,"9,997"
56,IndiGo,20:10,23:00,2h 50m,Non Stop,New Delhi,Bangalore,6E-2532,"9,997"
57,Air India,21:15,00:05,2h 50m,Non Stop,New Delhi,Bangalore,AI-504,"10,050"
58,SpiceJet,20:00,22:30,2h 30m,Non Stop,New Delhi,Bangalore,SG-537,"10,259"
59,IndiGo,13:25,17:55,4h 30m,1 Stop,New Delhi,Bangalore,6E-2014/6319,"10,574"
60,IndiGo,13:25,19:20,5h 55m,1 Stop,New Delhi,Bangalore,6E-2014/6417,"10,574"
61,Air Asia,04:55,13:50,8h 55m,1 Stop,New Delhi,Bangalore,I5-791/972,"10,686"
62,IndiGo,18:30,21:15,2h 45m,Non Stop,New Delhi,Bangalore,6E-2015,"10,837"
63,IndiGo,01:50,08:15,6h 25m,1 Stop,New Delhi,Bangalore,6E-2325/413,"11,178"
64,IndiGo,09:55,17:55,8h 00m,1 Stop,New Delhi,Bangalore,6E-2005/6319,"11,178"
65,Go First,20:30,23:20,2h 50m,Non Stop,New Delhi,Bangalore,G8-119,"11,304"
66,IndiGo,17:25,19:55,2h 30m,Non Stop,New Delhi,Bangalore,6E-2487,"11,519"
67,Air Asia,18:45,21:40,2h 55m,Non Stop,New Delhi,Bangalore,I5-747,"11,519"
68,Air Asia,14:55,00:05,9h 10m,1 Stop,New Delhi,Bangalore,I5-549/1130,"11,626"
69,IndiGo,02:00,09:20,7h 20m,1 Stop,New Delhi,Bangalore,6E-177/391,"11,782"
70,Vistara,09:05,11:50,2h 45m,Non Stop,New Delhi,Bangalore,UK-801,"12,045"
71,Vistara,14:15,17:05,2h 50m,Non Stop,New Delhi,Bangalore,UK-819,"12,045"
72,Vistara,17:35,20:25,2h 50m,Non Stop,New Delhi,Bangalore,UK-813,"12,045"
73,Go First,10:40,15:05,4h 25m,1 Stop,New Delhi,Bangalore,G8-286,"12,166"
74,IndiGo,07:55,13:10,5h 15m,1 Stop,New Delhi,Bangalore,6E-2774/827,"12,202"
75,IndiGo,15:15,20:30,5h 15m,1 Stop,New Delhi,Bangalore,6E-6187/979,"12,202"
76,IndiGo,11:55,20:30,8h 35m,1 Stop,New Delhi,Bangalore,6E-204/979,"12,202"
77,IndiGo,08:40,14:25,5h 45m,1 Stop,New Delhi,Bangalore,6E-2175/498,"12,254"
78,IndiGo,07:20,14:25,7h 05m,1 Stop,New Delhi,Bangalore,6E-7403/498,"12,254"
79,IndiGo,18:00,23:40,5h 40m,1 Stop,New Delhi,Bangalore,6E-6823/6505,"12,385"
80,Air India,19:20,00:20,5h 00m,1 Stop,New Delhi,Bangalore,AI-811/566,"12,885"
81,Air India,12:20,00:20,12h 00m,1 Stop,New Delhi,Bangalore,AI-431/566,"12,885"
82,Vistara,18:40,16:00,21h 20m,1 Stop,New Delhi,Bangalore,UK-855/868,"12,885"
83,IndiGo,06:50,12:05,5h 15m,1 Stop,New Delhi,Bangalore,6E-2076/406,"13,042"
84,Go First,15:45,23:35,7h 50m,1 Stop,New Delhi,Bangalore,G8-392/325,"13,063"
85,IndiGo,10:10,17:20,7h 10m,1 Stop,New Delhi,Bangalore,6E-5042/6402,"13,094"
86,Air India,10:00,18:20,8h 20m,1 Stop,New Delhi,Bangalore,AI-865/607,"13,200"
87,Air India,22:00,07:50,9h 50m,1 Stop,New Delhi,Bangalore,AI-605/603,"13,200"
88,Air India,08:00,18:20,10h 20m,1 Stop,New Delhi,Bangalore,AI-665/607,"13,200"
89,Air India,07:00,18:20,11h 20m,1 Stop,New Delhi,Bangalore,AI-887/607,"13,200"
90,Air India,20:00,07:50,11h 50m,1 Stop,New Delhi,Bangalore,AI-805/603,"13,200"
91,Air India,22:00,11:10,13h 10m,1 Stop,New Delhi,Bangalore,AI-605/639,"13,200"
92,Air India,17:50,07:50,14h 00m,2 Stop(s),New Delhi,Bangalore,AI-441/603,"13,200"
93,Air India,20:00,11:10,15h 10m,1 Stop,New Delhi,Bangalore,AI-805/639,"13,200"
94,Vistara,05:55,21:50,15h 55m,1 Stop,New Delhi,Bangalore,UK-913/916,"13,200"
95,Air India,15:05,07:50,16h 45m,2 Stop(s),New Delhi,Bangalore,AI-636/603,"13,200"
96,Air India,17:50,11:10,17h 20m,2 Stop(s),New Delhi,Bangalore,AI-441/639,"13,200"
97,Air India,14:00,07:50,17h 50m,1 Stop,New Delhi,Bangalore,AI-863/603,"13,200"
98,Air India,15:05,11:10,20h 05m,2 Stop(s),New Delhi,Bangalore,AI-636/639,"13,200"
99,Air India,14:00,11:10,21h 10m,1 Stop,New Delhi,Bangalore,AI-863/639,"13,200"
100,Air India,10:00,07:50,21h 50m,1 Stop,New Delhi,Bangalore,AI-865/603,"13,200"
101,Air India,08:00,07:50,23h 50m,1 Stop,New Delhi,Bangalore,AI-665/603,"13,200"
102,Air India,07:00,07:50,24h 50m,1 Stop,New Delhi,Bangalore,AI-887/603,"13,200"
103,Vistara,21:40,00:20,2h 40m,Non Stop,New Delhi,Bangalore,UK-807,"13,305"
104,Vistara,16:05,18:50,2h 45m,Non Stop,New Delhi,Bangalore,UK-817,"13,305"
105,Vistara,19:50,22:40,2h 50m,Non Stop,New Delhi,Bangalore,UK-809,"13,305"
106,SpiceJet,17:05,16:50,23h 45m,1 Stop,New Delhi,Bangalore,SG-8938/538,"13,539"
107,Air Asia,07:10,15:25,8h 15m,1 Stop,New Delhi,Bangalore,I5-783/1983,"13,620"
108,SpiceJet,06:40,19:25,12h 45m,1 Stop,New Delhi,Bangalore,SG-2954/3024,"13,684"
109,Air Asia,12:50,21:40,8h 50m,2 Stop(s),New Delhi,Bangalore,I5-798/974,"13,686"
110,Vistara,12:50,17:45,4h 55m,1 Stop,New Delhi,Bangalore,UK-993/853,"13,725"
111,Vistara,06:00,17:45,11h 45m,1 Stop,New Delhi,Bangalore,UK-975/853,"13,725"
112,Go First,09:00,17:05,8h 05m,1 Stop,New Delhi,Bangalore,G8-3168/375,"13,931"
113,Go First,06:20,11:40,5h 20m,1 Stop,New Delhi,Bangalore,G8-165/273,"13,934"
114,IndiGo,05:45,12:10,6h 25m,1 Stop,New Delhi,Bangalore,6E-2008/703,"13,987"
115,Vistara,11:40,17:45,6h 05m,1 Stop,New Delhi,Bangalore,UK-945/853,"14,250"
116,Air India,11:10,17:55,6h 45m,2 Stop(s),New Delhi,Bangalore,AI-877/508,"14,250"
117,Air India,07:10,17:55,10h 45m,1 Stop,New Delhi,Bangalore,AI-560/508,"14,460"
118,Vistara,14:45,19:10,4h 25m,1 Stop,New Delhi,Bangalore,UK-899/894,"14,670"
119,Vistara,10:25,19:10,8h 45m,1 Stop,New Delhi,Bangalore,UK-859/894,"14,670"
120,Vistara,14:20,19:15,4h 55m,1 Stop,New Delhi,Bangalore,UK-951/849,"14,775"
121,Vistara,12:50,19:15,6h 25m,1 Stop,New Delhi,Bangalore,UK-993/849,"14,775"
122,Vistara,16:45,23:10,6h 25m,1 Stop,New Delhi,Bangalore,UK-941/857,"14,775"
123,Vistara,10:20,17:45,7h 25m,1 Stop,New Delhi,Bangalore,UK-995/853,"14,775"
124,Vistara,15:30,23:10,7h 40m,1 Stop,New Delhi,Bangalore,UK-933/857,"14,775"
125,Vistara,14:20,23:10,8h 50m,1 Stop,New Delhi,Bangalore,UK-951/857,"14,775"
126,Vistara,12:50,23:10,10h 20m,1 Stop,New Delhi,Bangalore,UK-993/857,"14,775"
127,IndiGo,13:25,21:35,8h 10m,1 Stop,New Delhi,Bangalore,6E-2014/285,"14,800"
128,Vistara,08:05,10:50,2h 45m,Non Stop,New Delhi,Bangalore,UK-815,"14,880"
129,Air India,09:45,12:30,2h 45m,Non Stop,New Delhi,Bangalore,AI-506,"14,880"
130,Vistara,11:40,19:15,7h 35m,1 Stop,New Delhi,Bangalore,UK-945/849,"15,300"
131,Vistara,09:30,17:45,8h 15m,1 Stop,New Delhi,Bangalore,UK-927/853,"15,300"
132,Vistara,08:50,17:45,8h 55m,1 Stop,New Delhi,Bangalore,UK-963/853,"15,300"
133,Vistara,21:55,07:50,9h 55m,1 Stop,New Delhi,Bangalore,UK-981/845,"15,300"
134,Vistara,07:30,17:45,10h 15m,1 Stop,New Delhi,Bangalore,UK-943/853,"15,300"
135,Vistara,21:55,08:50,10h 55m,1 Stop,New Delhi,Bangalore,UK-981/851,"15,300"
136,Vistara,11:40,23:10,11h 30m,1 Stop,New Delhi,Bangalore,UK-945/857,"15,300"
137,IndiGo,15:00,21:35,6h 35m,1 Stop,New Delhi,Bangalore,6E-2187/285,"15,404"
138,Vistara,11:10,16:00,4h 50m,1 Stop,New Delhi,Bangalore,UK-847/868,"15,720"
139,Vistara,10:20,19:15,8h 55m,1 Stop,New Delhi,Bangalore,UK-995/849,"15,825"
140,Vistara,10:20,23:10,12h 50m,1 Stop,New Delhi,Bangalore,UK-995/857,"15,825"
141,Vistara,06:00,10:45,4h 45m,1 Stop,New Delhi,Bangalore,UK-975/863,"16,350"
142,Vistara,09:30,19:15,9h 45m,1 Stop,New Delhi,Bangalore,UK-927/849,"16,350"
143,Vistara,08:50,19:15,10h 25m,1 Stop,New Delhi,Bangalore,UK-963/849,"16,350"
144,Vistara,07:30,19:15,11h 45m,1 Stop,New Delhi,Bangalore,UK-943/849,"16,350"
145,Air India,22:00,18:20,20h 20m,1 Stop,New Delhi,Bangalore,AI-605/607,"16,455"
146,Air India,20:00,18:20,22h 20m,1 Stop,New Delhi,Bangalore,AI-805/607,"16,455"
147,Air India,20:15,10:55,14h 40m,1 Stop,New Delhi,Bangalore,AI-762/771,"17,295"
148,Vistara,20:40,07:50,11h 10m,1 Stop,New Delhi,Bangalore,UK-953/845,"17,400"
149,Vistara,20:40,08:50,12h 10m,1 Stop,New Delhi,Bangalore,UK-953/851,"17,400"
150,Vistara,15:30,20:55,5h 25m,1 Stop,New Delhi,Bangalore,UK-933/865,"18,030"
151,Vistara,14:20,20:55,6h 35m,1 Stop,New Delhi,Bangalore,UK-951/865,"18,030"
152,Vistara,12:50,20:55,8h 05m,1 Stop,New Delhi,Bangalore,UK-993/865,"18,030"
153,Vistara,17:45,23:10,5h 25m,1 Stop,New Delhi,Bangalore,UK-955/857,"18,450"
154,Vistara,11:40,20:55,9h 15m,1 Stop,New Delhi,Bangalore,UK-945/865,"18,555"
155,Vistara,10:20,20:55,10h 35m,1 Stop,New Delhi,Bangalore,UK-995/865,"19,080"
156,Vistara,09:30,20:55,11h 25m,1 Stop,New Delhi,Bangalore,UK-927/865,"19,605"
157,Vistara,08:50,20:55,12h 05m,1 Stop,New Delhi,Bangalore,UK-963/865,"19,605"
158,Air India,16:45,10:55,18h 10m,1 Stop,New Delhi,Bangalore,AI-764/771,"19,710"
159,Air India,12:10,10:55,22h 45m,1 Stop,New Delhi,Bangalore,AI-767/771,"19,710"
160,Vistara,07:20,19:10,11h 50m,1 Stop,New Delhi,Bangalore,UK-829/894,"20,445"
161,SpiceJet,14:50,14:35,23h 45m,1 Stop,New Delhi,Bangalore,SG-953/4004,"22,313"
162,Vistara,19:50,07:50,12h 00m,1 Stop,New Delhi,Bangalore,UK-985/845,"22,650"
163,Air India,18:40,17:55,23h 15m,1 Stop,New Delhi,Bangalore,AI-473/507,"22,650"
164,Go First,14:00,21:45,7h 45m,1 Stop,New Delhi,Bangalore,G8-336/398,"23,467"
165,Air Asia,12:40,23:30,10h 50m,2 Stop(s),New Delhi,Bangalore,I5-792/821,"24,015"
166,SpiceJet,14:20,14:05,23h 45m,1 Stop,New Delhi,Bangalore,SG-8495/494,"25,840"
167,SpiceJet,13:05,12:20,23h 15m,1 Stop,New Delhi,Bangalore,SG-8187/328,"26,330"
168,Air Asia,10:05,18:10,8h 05m,2 Stop(s),New Delhi,Bangalore,I5-767/612,"29,979"
169,SpiceJet,14:20,15:25,25h 05m,1 Stop,New Delhi,Bangalore,SG-8495/694,"36,080"
170,SpiceJet,18:25,21:10,2h 45m,Non Stop,New Delhi,Chennai,SG-8103,"8,159"
171,IndiGo,07:10,10:00,2h 50m,Non Stop,New Delhi,Chennai,6E-2059,"8,159"
172,IndiGo,08:30,11:20,2h 50m,Non Stop,New Delhi,Chennai,6E-6238,"8,159"
173,IndiGo,23:05,01:55,2h 50m,Non Stop,New Delhi,Chennai,6E-2061,"8,159"
174,IndiGo,09:50,12:45,2h 55m,Non Stop,New Delhi,Chennai,6E-2329,"8,159"
175,IndiGo,12:55,15:50,2h 55m,Non Stop,New Delhi,Chennai,6E-2043,"8,159"
176,SpiceJet,05:45,08:50,3h 05m,Non Stop,New Delhi,Chennai,SG-8107,"8,159"
177,Go First,20:50,07:45,10h 55m,1 Stop,New Delhi,Chennai,G8-328/305,"8,159"
178,SpiceJet,07:05,18:20,11h 15m,1 Stop,New Delhi,Chennai,SG-8263/626,"8,159"
179,Go First,20:30,07:45,11h 15m,1 Stop,New Delhi,Chennai,G8-346/305,"8,159"
180,SpiceJet,07:20,21:30,14h 10m,1 Stop,New Delhi,Chennai,SG-8701/251,"8,159"
181,SpiceJet,09:20,00:15,14h 55m,1 Stop,New Delhi,Chennai,SG-8185/444,"8,159"
182,Go First,15:45,07:45,16h 00m,1 Stop,New Delhi,Chennai,G8-392/305,"8,159"
183,SpiceJet,07:05,23:50,16h 45m,1 Stop,New Delhi,Chennai,SG-8263/387,"8,159"
184,SpiceJet,19:30,18:20,22h 50m,1 Stop,New Delhi,Chennai,SG-8254/626,"8,159"
185,SpiceJet,18:25,18:20,23h 55m,1 Stop,New Delhi,Chennai,SG-8251/626,"8,159"
186,SpiceJet,06:05,07:15,25h 10m,1 Stop,New Delhi,Chennai,SG-191/3027,"8,159"
187,IndiGo,17:25,20:15,2h 50m,Non Stop,New Delhi,Chennai,6E-2169,"8,684"
188,IndiGo,12:45,17:35,4h 50m,1 Stop,New Delhi,Chennai,6E-2004/668,"8,684"
189,IndiGo,05:20,10:20,5h 00m,1 Stop,New Delhi,Chennai,6E-2077/756,"8,684"
190,IndiGo,05:50,10:50,5h 00m,1 Stop,New Delhi,Chennai,6E-6612/541,"8,684"
191,IndiGo,01:50,07:00,5h 10m,1 Stop,New Delhi,Chennai,6E-2325/531,"8,684"
192,IndiGo,06:55,12:10,5h 15m,1 Stop,New Delhi,Chennai,6E-5009/6212,"8,684"
193,IndiGo,09:55,15:10,5h 15m,1 Stop,New Delhi,Chennai,6E-2005/514,"8,684"
194,IndiGo,15:00,20:15,5h 15m,1 Stop,New Delhi,Chennai,6E-2187/6174,"8,684"
195,IndiGo,02:25,08:05,5h 40m,1 Stop,New Delhi,Chennai,6E-5036/6269,"8,684"
196,IndiGo,13:25,19:15,5h 50m,1 Stop,New Delhi,Chennai,6E-2014/102,"8,684"
197,IndiGo,01:50,08:00,6h 10m,1 Stop,New Delhi,Chennai,6E-2325/121,"8,684"
198,IndiGo,05:50,12:10,6h 20m,1 Stop,New Delhi,Chennai,6E-6612/6212,"8,684"
199,IndiGo,12:45,19:15,6h 30m,1 Stop,New Delhi,Chennai,6E-2004/102,"8,684"
200,IndiGo,13:25,20:15,6h 50m,1 Stop,New Delhi,Chennai,6E-2014/6174,"8,684"
201,IndiGo,12:45,20:15,7h 30m,1 Stop,New Delhi,Chennai,6E-2004/6174,"8,684"
202,IndiGo,08:20,15:55,7h 35m,1 Stop,New Delhi,Chennai,6E-308/841,"8,684"
203,IndiGo,09:55,17:35,7h 40m,1 Stop,New Delhi,Chennai,6E-2005/668,"8,684"
204,IndiGo,12:45,20:35,7h 50m,1 Stop,New Delhi,Chennai,6E-2282/518,"8,684"
205,Air Asia,08:10,17:15,9h 05m,1 Stop,New Delhi,Chennai,I5-740/2461,"8,685"
206,Air Asia,21:40,08:15,10h 35m,1 Stop,New Delhi,Chennai,I5-1732/1530,"8,685"
207,Vistara,19:55,22:45,2h 50m,Non Stop,New Delhi,Chennai,UK-835,"9,000"
208,Air Asia,09:35,17:15,7h 40m,1 Stop,New Delhi,Chennai,I5-1529/2461,"9,210"
209,Air Asia,21:00,08:15,11h 15m,1 Stop,New Delhi,Chennai,I5-721/1530,"9,210"
210,Vistara,07:00,09:50,2h 50m,Non Stop,New Delhi,Chennai,UK-833,"9,420"
211,IndiGo,19:30,00:25,4h 55m,1 Stop,New Delhi,Chennai,6E-2104/6007,"9,608"
212,IndiGo,07:55,15:10,7h 15m,1 Stop,New Delhi,Chennai,6E-2774/514,"9,608"
213,Vistara,13:30,16:20,2h 50m,Non Stop,New Delhi,Chennai,UK-839,"10,050"
214,Vistara,17:25,20:15,2h 50m,Non Stop,New Delhi,Chennai,UK-837,"10,050"
215,IndiGo,11:30,18:30,7h 00m,1 Stop,New Delhi,Chennai,6E-2188/356,"10,532"
216,IndiGo,09:15,15:55,6h 40m,1 Stop,New Delhi,Chennai,6E-6827/841,"11,456"
217,IndiGo,15:15,21:20,6h 05m,1 Stop,New Delhi,Chennai,6E-6187/712,"11,887"
218,Air Asia,16:15,09:20,17h 05m,2 Stop(s),New Delhi,Chennai,I5-713/510,"11,966"
219,IndiGo,13:00,18:30,5h 30m,1 Stop,New Delhi,Chennai,6E-5186/356,"12,254"
220,IndiGo,02:25,09:05,6h 40m,1 Stop,New Delhi,Chennai,6E-5036/6825,"12,254"
221,IndiGo,18:00,00:25,6h 25m,1 Stop,New Delhi,Chennai,6E-6823/6007,"12,380"
222,IndiGo,07:20,12:25,5h 05m,1 Stop,New Delhi,Chennai,6E-7403/569,"12,517"
223,Air Asia,18:45,08:15,13h 30m,1 Stop,New Delhi,Chennai,I5-747/1530,"12,676"
224,SpiceJet,20:00,07:15,11h 15m,1 Stop,New Delhi,Chennai,SG-537/3027,"12,971"
225,IndiGo,13:00,19:40,6h 40m,1 Stop,New Delhi,Chennai,6E-5186/6017,"13,514"
226,Air India,22:00,07:25,9h 25m,1 Stop,New Delhi,Chennai,AI-605/570,"14,250"
227,Air India,20:00,07:25,11h 25m,1 Stop,New Delhi,Chennai,AI-805/570,"14,250"
228,Air India,17:50,07:25,13h 35m,2 Stop(s),New Delhi,Chennai,AI-441/570,"14,250"
229,Air Asia,07:10,22:00,14h 50m,1 Stop,New Delhi,Chennai,I5-783/821,"14,250"
230,Air India,15:05,07:25,16h 20m,2 Stop(s),New Delhi,Chennai,AI-636/570,"14,250"
231,Vistara,15:30,08:50,17h 20m,1 Stop,New Delhi,Chennai,UK-933/821,"14,250"
232,Air India,14:00,07:25,17h 25m,1 Stop,New Delhi,Chennai,AI-863/570,"14,250"
233,Vistara,14:20,08:50,18h 30m,1 Stop,New Delhi,Chennai,UK-951/821,"14,250"
234,Vistara,12:50,08:50,20h 00m,1 Stop,New Delhi,Chennai,UK-993/821,"14,250"
235,Air India,10:00,07:25,21h 25m,1 Stop,New Delhi,Chennai,AI-865/570,"14,250"
236,Air India,08:00,07:25,23h 25m,1 Stop,New Delhi,Chennai,AI-665/570,"14,250"
237,Air India,07:00,07:25,24h 25m,1 Stop,New Delhi,Chennai,AI-887/570,"14,250"
238,Vistara,06:00,08:50,26h 50m,1 Stop,New Delhi,Chennai,UK-975/821,"14,250"
239,Air India,20:15,19:15,23h 00m,1 Stop,New Delhi,Chennai,AI-762/785,"14,460"
240,SpiceJet,17:05,00:15,7h 10m,1 Stop,New Delhi,Chennai,SG-8938/444,"14,512"
241,Vistara,06:00,11:50,5h 50m,1 Stop,New Delhi,Chennai,UK-975/825,"14,775"
242,Vistara,16:45,08:50,16h 05m,1 Stop,New Delhi,Chennai,UK-941/821,"14,775"
243,IndiGo,15:00,22:05,7h 05m,1 Stop,New Delhi,Chennai,6E-2187/6216,"15,152"
244,Vistara,14:20,19:50,5h 30m,1 Stop,New Delhi,Chennai,UK-951/823,"15,300"
245,Vistara,12:50,19:50,7h 00m,1 Stop,New Delhi,Chennai,UK-993/823,"15,300"
246,Air Asia,12:40,22:00,9h 20m,1 Stop,New Delhi,Chennai,I5-792/821,"15,300"
247,Vistara,06:00,19:50,13h 50m,1 Stop,New Delhi,Chennai,UK-975/823,"15,300"
248,Vistara,11:40,08:50,21h 10m,1 Stop,New Delhi,Chennai,UK-945/821,"15,300"
249,Vistara,10:20,08:50,22h 30m,1 Stop,New Delhi,Chennai,UK-995/821,"15,300"
250,IndiGo,11:15,18:30,7h 15m,2 Stop(s),New Delhi,Chennai,6E-2003/356,"15,341"
251,IndiGo,20:30,23:20,2h 50m,Non Stop,New Delhi,Chennai,6E-2162,"15,509"
252,Vistara,16:45,13:40,20h 55m,1 Stop,New Delhi,Chennai,UK-941/825,"15,825"
253,IndiGo,19:10,22:10,3h 00m,Non Stop,New Delhi,Chennai,6E-2097,"16,349"
254,Vistara,11:40,19:50,8h 10m,1 Stop,New Delhi,Chennai,UK-945/823,"16,350"
255,Vistara,10:20,19:50,9h 30m,1 Stop,New Delhi,Chennai,UK-995/823,"16,350"
256,Vistara,21:55,08:50,10h 55m,1 Stop,New Delhi,Chennai,UK-981/821,"16,350"
257,Vistara,09:30,19:50,10h 20m,1 Stop,New Delhi,Chennai,UK-927/823,"16,875"
258,Vistara,08:50,19:50,11h 00m,1 Stop,New Delhi,Chennai,UK-963/823,"16,875"
259,Vistara,07:30,19:50,12h 20m,1 Stop,New Delhi,Chennai,UK-943/823,"16,875"
260,Air India,16:45,19:15,26h 30m,1 Stop,New Delhi,Chennai,AI-764/785,"16,875"
261,Vistara,20:40,08:50,12h 10m,1 Stop,New Delhi,Chennai,UK-953/821,"17,400"
262,Vistara,21:55,13:40,15h 45m,1 Stop,New Delhi,Chennai,UK-981/825,"17,400"
263,Vistara,17:45,08:50,15h 05m,1 Stop,New Delhi,Chennai,UK-955/821,"17,925"
264,Vistara,13:20,08:50,19h 30m,2 Stop(s),New Delhi,Chennai,UK-673/622/821,"17,938"
265,Air India,16:15,19:30,3h 15m,Non Stop,New Delhi,Chennai,AI-537,"18,030"
